ID	Content
51	目标营业额是打到4000元！以及拿下5张符卡。
52	虽然难度提升了，但我相信你没有问题！
53	好的！我会加油！
//第二波完成&第三波开始
54	这次也非常顺利，一鼓作气进入最后阶段！
55	这次会出现兽道、人里、神社和红魔馆的所有客人。
56	目标营业额是打到5000元，以及拿下7张符卡！
57	我能够提供的最大试炼就是如此了，相信你也不会有问题的！
58	最后的了……我不会输的！
//第三波通过
59	终于结束了吗？全身都没有力气了……
60	恭喜你！依然是那么完美的技巧，即使在和平的日子，也不曾让自己生疏呢！
61	但依然还是很吃力呀，哈哈……这种把自己逼到极限的感觉，真是又累，又让人感到畅快。
62	但我也再次见证了你的实力，相信在未来的日子，你也会不断的攀登和突破厨艺的更高峰。
63	在未来一定会成为了不起的大人物吧！
64	我没有想那么多哦，只要有人需要我的料理，我就想让他们吃的更开心，为此我会不断磨砺自己的技艺。
//第一波失败
65	竟然失败了？真不像你……
66	果然……和平之后我也开始懈怠了……
//回到白玉楼普通场景
67	没关系，这个修炼就是为了让你随时找回感觉而保留的，你可以无数次挑战来保持感觉。
68	只要你的心依然是滚烫的，就一定可以恢复水准！
//第二波失败
69	竟然失败了，是大意了吗？
70	看来，平和的生活真的让我有点手生了……
//回到白玉楼普通场景
71	原来如此，那么这个修炼场所就非常有存在的必要了。你可以反复的来挑战，保持当时的感觉。
72	只要你的心依然是滚烫的，就一定可以恢复水准！
//第三波失败
73	啊啊……在最后的时候功亏一篑了。
74	最大的失败就是在最后关头失败……是因为我不知不觉的懈怠了吗……
75	不用在意，这个试炼场所就是为此存在的。
//回到白玉楼普通场景
76	希望你能够早日恢复水准，这里会随时向你敞开。
77	下次一定要赢！
//重修「最终试炼」
78	对于一个料理人来说……你可能是最强大的食客吧。
79	啊啦？
80	作为必须越过的山峰，你就是这样的一个存在。
81	那么，是说？~
82	上一次成功，是在许多人的帮助下侥幸做到的。
83	我想，必须要单独的面对你，战胜你的食欲。
84	只有这样，才能成为真正独当一面的料理人。我是这样想的。
85	原来如此~就是说，你现在想做很多好吃的，然后满足我是吗？
86	唔……从结果上来说，的确就是这样……
87	好呀好呀~快开始吧~
88	诶，也就是说，你愿意接受我的挑战是吗？
89	在我看来这不是挑战哦，是一场令人心动的宴会~
90	没有人会拒绝这么棒的事情吧？
91	是、是的！请尽情享受这场为你而设的宴会吧！
//第一波开始
92	果然还是到这里了啊……正好，在这里的话，我能放手一搏。
93	这么热血呀~不是坏事呢。
94	但是说起来，没有欲望之果的加成的话，你的食欲力量会衰减吗？
95	那本来就是我的食欲哦。
96	欲望之果的作用，只是让我失去了节制力，不断的将食欲的力量表现出来而已。
97	这样的吗？！那就是说……？！
98	既然那本来就是我，现在我不加节制的释放食欲，就没有什么区别哦~
99	在这个空间不会影响到其他人，我尽量地释放也没有问题。
100	原来如此……不愧是六面的强者。
101	第一部分，仍是少少放出一些食欲能量帮你热身~
102	准备好了吗？一旦我解放了状态，就一定要满足我哦。
103	要是失败了，就吃了你填充不满足的部分~
104	呜呜！别吓我啦！我会努力的！
//第一波完成&第二波开始
105	很不错哦，开胃菜这样就可以了。
106	只、只是开胃菜的程度吗…
107	接下来我要享受美美的正餐，你会端出怎样的菜肴呢？
108	依旧是每10秒一次会受到惩罚符卡的攻击~
109	那是我的胃在抗议，越快满足我的话，受的苦就越少哦~
110	已经经历过一次了……我明白的！
111	那么就加油满足我吧！
//第二波完成&第三波开始
112	呼唔——吃了很多珍馐美食呀~
113	满意满意~！
114	但是，真正的考验从现在才刚刚开始对吧？
115	果然不愧是经历过一次、了不起的厨娘呀~
116	接下来才是我真正的食欲哦。
117	如同无底洞一般的黑暗深渊，你这次也能填满它吗？
118	我赢过一次，就一定可以再赢你的！
119	是呢！那么我就认真来了哦~
120	我不会输的！
//第三波胜利
121	呼——呼——终于停止了……
122	我赢了吗？
123	嗯……嗯唔……
124	呼呼——好好吃！真的太美味了~
125	满足了满足了，是妖梦无法达成的满足感呢~
126	如果偶然能够让我这样美美的吃一顿的话，做亡灵也真不错呢~
127	能够让您满意就太好了！我的努力终于没有白费！
128	很了不起哦，作为厨娘，无论是技艺，还是心意，都研磨得像一颗璀璨的宝石。
129	无论近看还是远看，都令人着迷不已。
130	你这样夸我，我会害羞啦…
131	那是你应得的赞赏哦，而且，我也不觉得这样的评价就能表达出你现在所到达的境界。
132	总而言之，我想说的就是~
133	作为客人，我很满意！感谢你的款待！
134	不客气！请慢走！
//幽幽子挑战胜利回到白玉楼普通场景
135	那么，再见啦，随时欢迎你再来找我哦。
136	需要找回料理的感觉的时候，我会再来找您的！
//幽幽子首次挑战胜利
145	呵呵。如此甚好。不过，就算你不来，我也会去找你的~
146	诶？您找我？
147	偶尔，去尝尝外面的食堂也不错呢~
148	诶——！！？
//幽幽子挑战失败
137	啊啦，这样就不行了吗？
138	呜呜……大意了，明明上一次能行的……
//幽幽子挑战失败回到白玉楼普通场景
142	果然还是吃掉你吧~
139	不要这样！呜呜……下一次我会赢的！
//妖梦挑战胜利回到白玉楼普通场景
140	那么这次的试炼就结束了，欢迎您随时再来！
141	嗯！谢谢指教！也欢迎您随时光临夜雀食堂哦~
//妖梦进阶挑战首次成功
149	不要那么客气啦！那我们就互相指教吧！我记得您也兼任着厨师的工作？
150	对。不过我只侍奉幽幽子大人，不比老板娘要照顾那么多人。
151	光是伺候幽幽子小姐一个人就够精疲力尽了……您辛苦了……
152	……
153	别这么说。这些日子里，我分明什么也没能为幽幽子大人做……
154	不仅一点忙都没帮上，还对您那样的态度……
155	您也是心急则乱嘛。再说……换做是我，我也不敢轻易把最重要之人的命运交到一个小妖怪手里啦！
156	实在是羞愧万分。我当时真的是一筹莫展，焦虑得快要疯掉了。幸亏老板娘您肚量过人，不仅没和我计较，最后还解救了幽幽子大人——
157	我实在不知道该怎么弥补之前的无礼以及报答您的恩情……如果有什么我可以帮得上忙的，还请您尽管吩咐！
158	我没有什么需要您帮忙的地方啦，您就别放在心上了~
159	唔，如蒙不弃，我可以到您的店里帮忙。
160	诶！？可以吗？
161	当然！倒不如说，如果您愿意让我去帮忙，那才是帮了我的大忙呢！而且……
162	嗯？
163	既然幽幽子大人喜欢老板娘做的菜，我也想藉此机会向老板娘学习厨艺……
164	原来是这样！当然没问题啦——
165	哎呀——妖梦要弃我而去了吗~
166	幽幽子大人！
167	我只是想晚上过去帮一下工……可以吗？在去之前，我会先好好完成这边的工作，绝对不会让幽幽子大人感到不便的！
168	别紧张。我又没有不让你去~
169	太好了——
170	不过，听说店里招募伙伴都有支付薪水？那样的话，使唤我的仆人也得向我支付薪水才行哦。
171	诶！？幽幽子大人——
172	妖梦，这是规矩哦。
173	可是，我们并不缺这些钱啊……就不要为难老板娘了吧？
174	妖梦，你还太年轻了哦。如果只有你特殊，会让其他伙伴处于尴尬的位置呢。
175	可是，这样一来，我想报答老板娘的心意就……
176	您的心意我已经感受到了！没关系的哦。我相信您会给我带来更多回馈的！
177	老板娘……
178	我明白了！我一定会努力工作回报您，绝不懈怠！
179	那——欢迎加入夜雀食堂！
180	真热血呢。要不我也去帮忙好了？
181	……唯有这个，请饶了我吧！！！
//妖梦初阶挑战首次成功
143	哪里的话！该是我向您请教才对。老板娘厨艺如此高超，我一定会常去光顾的！
144	非常感谢！那就静候光临啦~
